replica,cpu,heap,previous_tps,instant_tps
9,1,2,1.07,1.67
9,1,3,1.67,2.33
8,1,3,2.33,2.33
9,1,3,2.33,8.09
9,1,2,8.09,1.47
9,1,2,8.09,1.47
9,1,2,8.09,1.47
9,1,2,8.09,1.47
9,1,3,1.47,1.61
9,1,2,1.61,1.53
9,1,1,1.53,0.73
9,1,2,0.73,1.9
8,1,2,1.9,2.47
8,1,1,2.47,0.73
8,1,2,0.73,1.53
8,1,1,1.53,1.28
9,1,1,1.28,1.4
8,1,1,1.4,1.67
8,1,1,1.4,1.67
8,1,2,1.67,1.0
8,1,1,1.0,1.39
8,1,1,1.0,1.39
8,1,2,1.39,1.13
8,1,1,1.13,1.0
8,1,1,1.13,1.0
8,1,2,1.0,1.38
8,1,3,1.38,1.68
9,1,3,1.68,4.13
8,1,3,4.13,9.53
7,1,3,9.53,9.0
7,1,2,9.0,2.0
7,1,1,2.0,1.37
7,1,2,1.37,1.47
7,1,1,1.47,1.32
7,1,2,1.32,3.14
7,1,1,3.14,1.8
7,1,1,3.14,1.8
7,1,1,3.14,1.8
7,1,2,1.8,1.42
7,1,1,1.42,1.72
7,1,2,1.72,1.67
7,1,1,1.67,0.93
7,1,2,0.93,1.33
7,1,3,1.33,2.48
7,1,2,2.48,2.93
7,1,1,2.93,2.27
7,1,2,2.27,1.47
7,1,1,1.47,0.68
7,1,2,0.68,1.87
7,1,3,1.87,3.53
7,1,2,3.53,2.53
7,1,1,2.53,1.67
7,1,2,1.67,1.07
7,1,1,1.07,1.22
7,1,2,1.22,2.76
7,1,1,2.76,1.64
7,1,2,1.64,1.67
7,1,1,1.67,1.67
7,1,2,1.67,2.52
7,1,1,2.52,1.4
7,1,2,1.4,1.55
7,1,1,1.55,1.87
7,1,2,1.87,3.37
7,1,1,3.37,1.27
7,1,2,1.27,1.74
7,1,3,1.74,2.87
7,1,2,2.87,2.73
7,1,1,2.73,1.13
7,1,2,1.13,1.0
7,1,3,1.0,4.33
7,1,2,4.33,2.13
7,1,1,2.13,1.6
7,1,2,1.6,2.67
7,1,1,2.67,1.47
7,1,1,2.67,1.47
7,1,2,1.47,1.87
7,1,3,1.87,2.53
7,1,2,2.53,4.07
7,1,1,4.07,1.33
7,1,1,4.07,1.33
7,1,2,1.33,2.87
6,1,2,2.87,6.93
5,1,2,6.93,4.56
5,1,1,4.56,0.8
5,1,1,4.56,0.8
5,1,1,4.56,0.8
5,1,1,4.56,0.8
5,1,1,4.56,0.8
5,1,2,0.8,1.6
5,1,3,1.6,2.16
5,1,2,2.16,2.39
5,1,1,2.39,1.33
5,1,2,1.33,2.0
5,1,1,2.0,0.8
5,1,2,0.8,1.67
5,1,3,1.67,2.33
5,1,2,2.33,1.33
5,1,1,1.33,0.87
5,1,2,0.87,1.68
5,1,3,1.68,2.14
5,1,4,2.14,2.27
5,1,5,2.27,2.07
5,1,6,2.07,1.4
5,1,7,1.4,2.07
5,1,8,2.07,2.6
5,1,9,2.6,2.29
5,1,9,2.6,2.29
5,1,9,2.6,2.29
5,1,9,2.6,2.29
5,1,9,2.6,2.29
4,1,9,2.29,4.19
4,1,9,2.29,4.19
3,1,9,4.19,9.4
2,1,9,9.4,13.2
1,1,9,13.2,5.6
1,1,8,5.6,0.87
1,1,7,0.87,0.87
1,1,7,0.87,0.87
1,1,8,0.87,3.4
1,1,9,3.4,38.0
1,1,9,38.0,0.67
1,1,9,38.0,0.67
1,1,9,38.0,0.67
2,1,9,0.67,2.0
2,1,9,2.0,5.62
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,5.62,10.04
1,1,9,10.04,8.67
1,1,9,10.04,8.67
1,1,8,8.67,6.53
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,1,9,6.53,11.59
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,9,11.59,4.2
1,2,8,4.2,2.87
2,2,8,2.87,3.73
2,2,9,3.73,10.07
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,10.07,22.47
1,2,9,22.47,16.2
1,2,8,16.2,2.47
1,2,9,2.47,4.0
1,2,9,2.47,4.0
1,2,9,2.47,4.0
1,2,8,4.0,3.2
1,2,9,3.2,3.07
1,2,8,3.07,3.07
1,2,9,3.07,2.73
1,2,9,3.07,2.73
1,2,8,2.73,3.13
1,2,9,3.13,3.93
1,2,9,3.13,3.93
1,2,9,3.13,3.93
1,2,8,3.93,2.6
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,9,2.6,3.0
1,2,8,3.0,3.58
1,2,9,3.58,4.27
1,2,8,4.27,3.6
1,2,7,3.6,3.2
1,2,8,3.2,3.0
1,2,7,3.0,5.6
1,2,6,5.6,4.2
1,2,5,4.2,6.52
1,2,4,6.52,2.43
1,2,3,2.43,3.47
1,2,2,3.47,1.93
1,2,1,1.93,10.11
1,2,1,1.93,10.11
1,2,1,1.93,10.11
1,3,1,10.11,7.73
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,1,7.73,7.22
2,3,2,7.22,21.38
2,3,1,21.38,15.0
3,3,1,15.0,14.6
4,3,1,14.6,12.8
4,3,1,14.6,12.8
5,3,1,12.8,20.03
5,3,1,12.8,20.03
4,3,1,20.03,35.53
3,3,1,35.53,38.88
2,3,1,38.88,40.72
1,3,1,40.72,43.8
2,3,1,43.8,5.47
3,3,1,5.47,18.72
2,3,1,18.72,32.4
2,3,1,32.4,30.4
3,3,1,30.4,22.89
4,3,1,22.89,14.11
5,3,1,14.11,24.95
4,3,1,24.95,38.66
3,3,1,38.66,42.84
2,3,1,42.84,42.16
1,3,1,42.16,44.6
2,3,1,44.6,9.73
3,3,1,9.73,15.6
2,3,1,15.6,40.4
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,3,1,40.4,45.34
1,4,1,45.34,17.06
2,4,1,17.06,19.69
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,4,1,19.69,43.94
1,5,1,43.94,32.22
2,5,1,32.22,28.44
3,5,1,28.44,32.1
2,5,1,32.1,44.4
2,5,1,32.1,44.4
1,5,1,44.4,45.06
2,5,1,45.06,34.72
3,5,1,34.72,36.5
4,5,1,36.5,37.88
5,5,1,37.88,40.53
6,5,1,40.53,44.06
7,5,1,44.06,39.97
8,5,1,39.97,44.25
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,1,44.25,43.34
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,2,43.34,44.03
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
9,5,1,44.03,40.78
